"INTERNATIONAL STUDENTS BY PLACE OF ORIGIN AND ACADEMIC LEVEL, 2000/01 - 2023/24","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94","...95","...96","...97","...98","...99","...100","...101","...102","...103","...104","...105","...106","...107","...108","...109","...110","...111","...112","...113","...114","...115"
NA,NA,"2000/01",NA,NA,NA,"2001/02",NA,NA,NA,"2002/03",NA,NA,NA,"2003/04",NA,NA,NA,"2004/05",NA,NA,NA,"2005/06",NA,NA,NA,"2006/07",NA,NA,NA,NA,"2007/08",NA,NA,NA,NA,"2008/09",NA,NA,NA,NA,"2009/10",NA,NA,NA,NA,"2010/11",NA,NA,NA,NA,"2011/12",NA,NA,NA,NA,"2012/13",NA,NA,NA,NA,"2013/14",NA,NA,NA,NA,"2014/15",NA,NA,NA,NA,"2015/16",NA,NA,NA,NA,"2016/17",NA,NA,NA,NA,"2017/18",NA,NA,NA,NA,"2018/19",NA,NA,NA,NA,"2019/20",NA,NA,NA,NA,"2020/21",NA,NA,NA,NA,"2021/22",NA,NA,NA,NA,"2022/23",NA,NA,NA,NA,"2023/24",NA,NA,NA
"Place of Origin",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria",NA,"364","266","83",NA,"343","287","106",NA,"317","269","56",NA,"267","248","41",NA,"222","217","59",NA,"190","221","35",NA,"196","191","34","41",NA,"194","245","33","45",NA,"174","223","32","25",NA,"154","193","50","27",NA,"161","249","89","27",NA,"167","207","51","33",NA,"187","217","60","41",NA,"337","228","83","45",NA,"393","246","103","50",NA,"410","247","74","52",NA,"442","254","52","79",NA,"383","240","26","77",NA,"298","196","16","56",NA,"233","151","18","61",NA,"186","168","10","61",NA,"149","163","11","62",NA,"180","157","16","49",NA,"189","140","21","35"
"United Arab Emirates",NA,"2079","264","317",NA,"1764","225","132",NA,"1439","246","107",NA,"990","191","67",NA,"858","212","88",NA,"625","204","149",NA,"523","202","143","17",NA,"585","184","190","24",NA,"738","206","253","21",NA,"901","244","478","30",NA,"1071","250","518","32",NA,"1431","302","323","41",NA,"1684","302","227","43",NA,"2127","296","335","26",NA,"2091","349","368","70",NA,"2149","340","367","64",NA,"2007","360","295","91",NA,"1940","266","215","65",NA,"1873","285","135","68",NA,"1655","255","121","43",NA,"1399","233","66","39",NA,"1288","248","34","48",NA,"1134","254","53","61",NA,"1138","212","162","59"
"Yemen",NA,"264","105","42",NA,"304","91","40",NA,"247","108","19",NA,"175","88","21",NA,"123","88","27",NA,"136","90","20",NA,"136","89","15","8",NA,"119","85","18","11",NA,"122","91","26","10",NA,"141","68","40","16",NA,"147","71","38","12",NA,"147","63","43","16",NA,"222","61","59","11",NA,"262","61","95","22",NA,"308","58","121","29",NA,"379","70","122","28",NA,"458","85","91","24",NA,"360","94","39","24",NA,"266","78","22","32",NA,"181","69","36","34",NA,"122","112","21","38",NA,"97","134","28","46",NA,"114","120","28","43",NA,"108","81","38","29"
"Middle East, Unspecified",NA,"0","0","0",NA,"0","0","0",NA,"8","3","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Africa",NA,"2186","2252","379",NA,"2392","2441","384",NA,"2219","2322","245",NA,"1944","2020","244",NA,"1537","1817","254",NA,"1516","1659","286",NA,"1288","1652","185","254",NA,"1355","1765","293","221",NA,"1506","1827","681","215",NA,"1591","2404","680","266",NA,"1639","2699","781","301",NA,"1714","2706","630","406",NA,"2056","2835","524","464",NA,"2284","2793","699","470",NA,"2497","2821","767","607",NA,"2853","3054","624","770",NA,"3142","3103","459","840",NA,"3009","2896","418","945",NA,"2821","2757","375","1008",NA,"2741","2731","400","1110",NA,"2346","2748","126","1062",NA,"2355","2944","396","1095",NA,"2648","3119","420","1094",NA,"2694","3128","467","1221"
"Algeria",NA,"103","101","16",NA,"90","90","16",NA,"92","75","10",NA,"63","77","8",NA,"60","69","14",NA,"64","58","10",NA,"69","54","13","9",NA,"78","65","23","13",NA,"90","47","22","13",NA,"71","76","19","12",NA,"65","59","22","12",NA,"76","67","22","12",NA,"70","75","19","12",NA,"70","67","19","17",NA,"71","65","25","14",NA,"65","55","21","17",NA,"95","58","20","19",NA,"96","77","14","25",NA,"116","84","14","24",NA,"113","80","11","35",NA,"100","81","5","33",NA,"87","120","27","34",NA,"114","137","17","34",NA,"139","160","28","37"
"Egypt",NA,"676","1439","140",NA,"765","1501","144",NA,"605","1453","97",NA,"490","1242","90",NA,"411","1077","86",NA,"411","995","103",NA,"442","1037","58","127",NA,"474","1095","99","98",NA,"545","1111","161","98",NA,"676","1271","189","135",NA,"570","1281","185","145",NA,"607","1230","191","173",NA,"807","1402","181","218",NA,"957","1450","179","246",NA,"1039","1470","183","282",NA,"1276","1662","167","337",NA,"1523","1673","139","380",NA,"1511","1594","132","464",NA,"1469","1546","150","510",NA,"1525","1615","160","559",NA,"1333","1714","64","561",NA,"1317","1919","155","576",NA,"1395","2082","201","569",NA,"1329","2042","236","673"
"Libya",NA,"28","11","0",NA,"20","16","6",NA,"19","11","3",NA,"27","8","4",NA,"29","9","1",NA,"25","8","5",NA,"36","27","25","5",NA,"46","52","55","2",NA,"71","211","383","2",NA,"106","584","361","13",NA,"221","895","355","23",NA,"143","911","207","67",NA,"199","913","133","98",NA,"175","828","281","95",NA,"261","849","337","131",NA,"328","822","184","180",NA,"312","762","65","172",NA,"260","600","53","151",NA,"192","481","46","165",NA,"143","406","22","149",NA,"113","320","17","113",NA,"88","244","26","114",NA,"109","216","30","94",NA,"101","173","15","76"
"Morocco",NA,"1192","550","174",NA,"1283","642","176",NA,"1296","628","110",NA,"1174","550","111",NA,"908","542","121",NA,"898","465","139",NA,"634","404","67","97",NA,"612","366","72","82",NA,"677","324","87","81",NA,"604","343","86","87",NA,"635","322","146","98",NA,"713","311","163","118",NA,"782","271","134","106",NA,"831","288","128","77",NA,"842","278","128","125",NA,"865","327","140","163",NA,"891","409","137","197",NA,"823","414","127","199",NA,"764","412","80","205",NA,"687","422","130","260",NA,"583","433","31","247",NA,"631","452","135","248",NA,"730","479","122","272",NA,"802","534","136","312"
"Tunisia",NA,"186","150","49",NA,"229","188","42",NA,"206","149","25",NA,"170","140","31",NA,"120","116","32",NA,"117","131","29",NA,"106","130","22","16",NA,"145","187","44","26",NA,"123","134","28","21",NA,"134","130","25","19",NA,"148","142","73","23",NA,"175","187","47","36",NA,"198","174","57","30",NA,"251","160","92","35",NA,"284","159","94","55",NA,"319","188","112","73",NA,"321","201","98","72",NA,"319","211","92","106",NA,"280","234","85","104",NA,"273","208","77","107",NA,"217","200","9","108",NA,"232","209","53","123",NA,"300","205","50","125",NA,"323","219","52","123"
"Western Sahara",NA,"1","1","0",NA,"5","4","0",NA,"1","3","0",NA,"20","3","0",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-"
"North Africa, Unspecified",NA,"0","0","0",NA,"0","0","0",NA,"0","3","0",NA,"0","0","0",NA,"9","4","0",NA,"1","2","0",NA,"1","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NORTH AMERICA",NA,"13480","10694","1105",NA,"13472","11810","1233",NA,"13859","11252","1402",NA,"13996","12129","892",NA,"13710","13087","1343",NA,"14257","12355","1590",NA,"13546","12491","590","1653",NA,"13623","13040","519","1869",NA,"14261","13185","473","1778",NA,"13607","11950","619","1969",NA,"13154","11618","570","2204",NA,"12866","11190","625","2140",NA,"13395","10982","647","2333",NA,"13916","11207","613","2568",NA,"13131","10605","821","2683",NA,"13223","10220","633","2897",NA,"13191","10113","622","3139",NA,"12581","9517","586","3225",NA,"12470","9471","588","3593",NA,"12409","9488","545","3550",NA,"11981","9499","505","3158",NA,"13004","10338","472","3199",NA,"13051","10669","460","3696",NA,"13726","10428","529","4315"
"Canada",NA,"13480","10694","1105",NA,"13472","11810","1233",NA,"13859","11252","1402",NA,"13996","12129","892",NA,"13710","13087","1343",NA,"14257","12355","1590",NA,"13546","12491","590","1653",NA,"13623","13040","519","1869",NA,"14261","13185","473","1778",NA,"13607","11950","619","1969",NA,"13154","11618","570","2204",NA,"12866","11190","625","2140",NA,"13395","10982","647","2333",NA,"13916","11207","613","2568",NA,"13131","10605","821","2683",NA,"13223","10220","633","2897",NA,"13191","10113","622","3139",NA,"12581","9517","586","3225",NA,"12470","9471","588","3593",NA,"12409","9488","545","3550",NA,"11981","9499","505","3158",NA,"13004","10338","472","3199",NA,"13051","10669","460","3696",NA,"13726","10428","529","4315"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OCEANIA",NA,"2797","1560","260",NA,"2940","1663","249",NA,"2949","1600","262",NA,"2696","1559","279",NA,"2552","1493","436",NA,"2685","1480","537",NA,"2184","1394","442","280",NA,"2776","1408","555","266",NA,"2697","1424","632","300",NA,"2523","1412","831","325",NA,"2743","1479","1006","382",NA,"2694","1512","1097","394",NA,"3008","1502","1159","435",NA,"3078","1526","1207","481",NA,"3123","1644","1192","512",NA,"3539","1589","1183","606",NA,"3826","1626","1102","668",NA,"4119","1576","1053","624",NA,"4188","1570","1011","773",NA,"4176","1549","1006","742",NA,"3587","1410","93","774",NA,"3504","1588","160","742",NA,"3616","1640","663","863",NA,"3643","1680","561","994"
"Australia",NA,"1455","1006","183",NA,"1499","1042","167",NA,"1585","1000","191",NA,"1474","1020","212",NA,"1387","965","307",NA,"1392","972","442",NA,"1341","895","375","186",NA,"1525","909","468","186",NA,"1536","940","533","194",NA,"1421","952","714","209",NA,"1588","1026","890","273",NA,"1596","1042","938","272",NA,"1765","1069","990","297",NA,"1918","1046","1058","355",NA,"1990","1143","1043","335",NA,"2218","1105","1021","408",NA,"2396","1139","943","455",NA,"2488","1084","916","420",NA,"2439","1092","878","521",NA,"2511","1084","885","502",NA,"2082","972","59","510",NA,"2155","1116","138","483",NA,"2175","1159","600","570",NA,"2140","1163","461","668"
"Cook Islands",NA,"2","1","0",NA,"2","1","0",NA,"5","0","0",NA,"2","1","0",NA,"2","1","0",NA,"11","1","0",NA,"2","0","0","1",NA,"3","2","0","0",NA,"0","1","0","0",NA,"7","1","0","1",NA,"3","1","0","0",NA,"6","0","0","0",NA,"7","0","0","0",NA,"5","0","0","0",NA,"2","0","0","0",NA,"1","0","0","4",NA,"0","0","0","0",NA,"2","0","1","2",NA,"16","0","1","0",NA,"0","0","0","0",NA,"8","0","0","0",NA,"1","2","0","1",NA,"1","1","0","0",NA,"8","3","0","0"
"Fiji",NA,"222","20","7",NA,"215","28","4",NA,"190","22","0",NA,"159","17","1",NA,"151","23","10",NA,"148","26","3",NA,"81","27","0","4",NA,"133","25","11","8",NA,"152","16","9","15",NA,"127","19","6","5",NA,"114","22","0","2",NA,"94","16","0","12",NA,"105","19","8","4",NA,"96","16","4","8",NA,"57","15","2","15",NA,"83","15","3","10",NA,"75","19","2","4",NA,"85","19","3","2",NA,"79","12","2","5",NA,"74","9","0","7",NA,"74","9","0","6",NA,"67","12","3","3",NA,"115","14","1","4",NA,"125","27","1","3"
"French Polynesia",NA,"67","4","0",NA,"105","4","1",NA,"74","4","3",NA,"83","5","9",NA,"85","6","0",NA,"78","7","2",NA,"14","5","1","1",NA,"46","9","2","1",NA,"26","7","1","1",NA,"16","6","5","1",NA,"28","1","0","1",NA,"33","4","2","3",NA,"33","2","1","1",NA,"23","4","1","0",NA,"21","1","0","1",NA,"24","4","3","0",NA,"25","2","3","0",NA,"28","0","1","1",NA,"58","0","2","0",NA,"45","2","2","0",NA,"63","0","1","1",NA,"39","0","0","0",NA,"53","1","1","1",NA,"58","1","1","0"
"Kiribati",NA,"30","12","0",NA,"27","7","1",NA,"41","5","1",NA,"44","7","2",NA,"28","3","1",NA,"30","3","1",NA,"42","10","5","1",NA,"33","2","0","1",NA,"23","4","3","0",NA,"20","3","8","0",NA,"20","5","0","6",NA,"29","9","9","1",NA,"61","8","0","1",NA,"72","11","0","1",NA,"38","2","1","0",NA,"45","6","1","1",NA,"54","8","2","0",NA,"46","12","0","0",NA,"62","21","2","6",NA,"58","1","0","8",NA,"52","0","1","0",NA,"25","2","0","1",NA,"32","6","2","2",NA,"49","10","1","1"
"Marshall Islands, Republic of the",NA,"33","2","1",NA,"37","2","1",NA,"31","0","0",NA,"24","0","0",NA,"90","1","0",NA,"87","3","0",NA,"49","5","0","0",NA,"85","0","0","0",NA,"62","1","0","0",NA,"47","3","1","0",NA,"50","2","0","0",NA,"37","2","0","0",NA,"41","1","0","0",NA,"12","1","0","0",NA,"11","2","1","3",NA,"16","1","1","0",NA,"10","0","0","0",NA,"21","0","0","1",NA,"15","0","0","1",NA,"8","0","0","0",NA,"6","1","0","0",NA,"14","0","0","0",NA,"3","0","0","0",NA,"7","0","3","0"
"Micronesia, Federate States of",NA,"173","14","0",NA,"257","6","11",NA,"180","17","1",NA,"176","6","0",NA,"122","3","3",NA,"156","0","0",NA,"181","37","5","8",NA,"137","3","0","0",NA,"101","12","2","3",NA,"113","2","0","0",NA,"112","14","1","4",NA,"84","9","2","3",NA,"85","3","0","0",NA,"18","15","0","2",NA,"33","6","0","0",NA,"18","4","0","0",NA,"26","2","0","0",NA,"35","2","0","1",NA,"40","2","1","1",NA,"15","2","0","0",NA,"20","3","0","0",NA,"40","8","0","3",NA,"29","3","0","1",NA,"18","10","0","0"
"Nauru",NA,"2","0","1",NA,"2","0","0",NA,"3","0","0",NA,"0","0","0",NA,"5","3","0",NA,"7","1","0",NA,"4","1","0","0",NA,"2","1","0","0",NA,"1","5","0","0",NA,"0","1","1","0",NA,"4","4","1","2",NA,"1","6","0","0",NA,"0","0","0","1",NA,"6","0","0","0",NA,"8","0","0","1",NA,"0","0","0","0",NA,"0","0","1","0",NA,"1","0","0","0",NA,"1","0","0","0",NA,"1","1","0","0",NA,"1","0","0","0",NA,"0","0","0","3",NA,"0","0","0","3",NA,"0","0","0","0"
"New Caledonia",NA,"5","2","0",NA,"1","1","0",NA,"8","0","1",NA,"8","0","1",NA,"6","3","0",NA,"13","8","0",NA,"4","1","0","0",NA,"6","2","1","0",NA,"6","1","0","0",NA,"8","1","3","0",NA,"12","1","0","0",NA,"6","2","0","0",NA,"6","0","0","1",NA,"7","2","0","0",NA,"6","0","0","1",NA,"2","0","0","0",NA,"1","4","0","0",NA,"5","1","0","0",NA,"1","3","0","0",NA,"3","2","1","0",NA,"3","3","1","0",NA,"1","1","0","0",NA,"1","0","0","1",NA,"1","0","0","0"
"New Zealand",NA,"453","451","67",NA,"457","528","60",NA,"484","498","59",NA,"446","464","52",NA,"401","438","61",NA,"453","412","64",NA,"367","377","54","72",NA,"486","414","56","65",NA,"532","391","76","75",NA,"553","372","86","92",NA,"597","365","111","91",NA,"587","380","139","98",NA,"661","372","156","122",NA,"682","397","144","114",NA,"746","445","133","148",NA,"871","426","135","176",NA,"978","419","143","201",NA,"1058","416","120","191",NA,"1094","392","122","233",NA,"1116","414","115","211",NA,"881","375","22","242",NA,"891","399","8","241",NA,"913","406","57","275",NA,"896","396","90","314"
"Niue",NA,"2","1","1",NA,"15","3","0",NA,"8","4","5",NA,"7","4","0",NA,"3","3","0",NA,"5","0","0",NA,"1","3","0","1",NA,"0","1","2","0",NA,"8","2","1","0",NA,"8","22","0","6",NA,"5","2","1","0",NA,"8","0","0","0",NA,"6","1","0","0",NA,"0","2","0","0",NA,"5","0","3","0",NA,"1","1","0","0",NA,"1","1","0","2",NA,"0","4","0","0",NA,"0","2","0","0",NA,"1","0","0","0",NA,"9","1","0","0",NA,"0","0","0","0",NA,"1","0","0","0",NA,"1","0","0","0"
"Norfolk Island",NA,"1","0","0",NA,"2","0","0",NA,"1","0","0",NA,"0","0","0",NA,"0","0","0",NA,"1","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"5","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"2","0","0","0",NA,"0","0","1","0",NA,"3","0","0","0",NA,"0","0","0","1",NA,"2","0","0","0",NA,"1","0","0","1",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
